id,URL,sentence
381,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus,"Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus."
382,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/The_Anglo-Saxons,England had experienced a long period of peace after the reconquest of the Danelaw.
383,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/The_Anglo-Saxons,However in 991 Ethelred was faced with a Viking fleet larger than any since Guthrum's a century earlier.
384,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/The_Anglo-Saxons,"This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination."
385,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/The_Anglo-Saxons,"After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success."
386,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean,Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).
387,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean,King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.
388,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean,"He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people""."
389,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit,There are many theories to how Sanskrit came into existence. One of them is about an Aryan migration from the west into India who brought their language with them.
390,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit,Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.
391,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit,"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy."
392,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit,"Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish."
393,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain,"With the battle for France over, Germany began to get ready to invade the island of Britain."
394,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain,"Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak."
395,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain,But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.
396,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain,"However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack."
397,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships,"Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan."
398,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships,"It had a weaker army and a weaker navy, although they had just built four new ships right before the beginning of the war."
399,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships,"Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa."
400,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships,"For that, they had to get rid of British bases and ships in Egypt. Besides those actions, Italy's battleships were not supposed to do anything else."
401,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships,"Now for Japan. Japan was an island country, just like Britain."
402,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines,"Submarines are ships designed to travel underwater, and remain there for an extended amount of time."
403,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines,Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.
404,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines,"In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen."
405,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines,German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.
406,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines,"Because of their success with submarines, after the war Germans aren't trusted to have many of them."
407,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,"Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times."
408,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists."
409,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed."
410,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones."
411,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,"The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots."
412,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry."
413,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses."
414,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,"We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey."
415,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.
416,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles."
417,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi,There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.
418,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi,The number of native speakers varies depending on whether or not very closely related dialects are counted.
419,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi,"Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language."
420,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi,"Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other."
421,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian,"Around the 15th century, northern Estonia was under great cultural influence of Germany."
422,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian,"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language."
423,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian,"It was based on the German alphabet and one character ""Õ/õ"" was added."
424,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian,"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment."
425,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs,"Traditionally, the heir to the throne would go straight into the military after finishing school."
426,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs,"However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree)."
427,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs,Charles was the first member of the British Royal Family to be awarded a degree.
428,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey,European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.
429,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey,"The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape."
430,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey,"Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe."
431,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey,"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined."
432,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey,"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south."
433,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg,Luxembourg has a long history but its independence dates from 1839.
434,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg,Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.
435,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg,Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.
436,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg,In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.
437,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan,The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).
438,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan,"It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces."
